Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci,cluster
1820.0,Sales,Prefer not to say,58.0,PhD,Team Lead,8838.0,33.0,8.0,1.0,3.0,1.0,74.0,9.0,30.0,Yes,No,Married,4.0,2.0,820,83,2
1821.0,HR,Female,28.0,Associate's Degree,Executive,3660.0,7.0,7.0,3.0,1.0,1.0,26.0,7.0,17.0,No,Yes,Divorced,8.0,1.0,821,86,0
1822.0,Sales,Male,26.0,PhD,Executive,4538.0,13.0,9.0,4.0,1.0,3.0,0.0,4.0,3.0,Yes,Yes,Married,8.0,3.0,822,66,0
1823.0,IT,Female,32.0,Bachelor's Degree,Manager,10105.0,39.0,8.0,5.0,1.0,1.0,91.0,0.0,21.0,Yes,No,Married,6.0,1.0,823,80,2
1824.0,Finance,Female,36.0,High School,Analyst,2950.0,5.0,7.0,2.0,1.0,4.0,90.0,11.0,16.0,No,Yes,Divorced,8.0,3.0,824,99,0
1825.0,HR,Non-binary,22.0,Bachelor's Degree,Intern,1185.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,32.0,No,Yes,Single,1.0,0.0,825,77,1
1826.0,Marketing,Female,26.0,High School,Manager,11209.0,32.0,5.0,1.0,2.0,2.0,45.0,5.0,27.0,Yes,Yes,Widowed,1.0,0.0,826,77,2
1827.0,IT,Female,24.0,PhD,Intern,1140.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,6.0,No,Yes,Single,1.0,0.0,827,56,1
1828.0,Sales,Non-binary,58.0,Master's Degree,Manager,7001.0,10.0,8.0,5.0,5.0,2.0,39.0,12.0,42.0,Yes,Yes,Married,6.0,3.0,828,95,2
1829.0,IT,Prefer not to say,30.0,Associate's Degree,Executive,2411.0,23.0,8.0,3.0,2.0,1.0,50.0,1.0,16.0,Yes,Yes,Married,9.0,3.0,829,89,0
1830.0,HR,Non-binary,36.0,PhD,Analyst,2353.0,9.0,18.0,2.0,4.0,3.0,99.0,9.0,45.0,Yes,No,Married,4.0,0.0,830,88,0
1831.0,Sales,Male,24.0,High School,Executive,4479.0,22.0,8.0,3.0,1.0,2.0,23.0,7.0,3.0,Yes,No,Widowed,6.0,3.0,831,53,0
1832.0,Finance,Non-binary,50.0,High School,Analyst,2002.0,15.0,1.0,5.0,3.0,3.0,21.0,5.0,40.0,Yes,Yes,Married,5.0,3.0,832,62,0
1833.0,IT,Male,23.0,High School,Intern,1448.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,20.0,Yes,No,Single,1.0,0.0,833,96,1
1834.0,HR,Prefer not to say,38.0,High School,Manager,7749.0,15.0,15.0,4.0,4.0,4.0,67.0,12.0,40.0,No,No,Widowed,6.0,1.0,834,59,2
1835.0,Marketing,Non-binary,47.0,Associate's Degree,Team Lead,9751.0,30.0,13.0,5.0,1.0,4.0,7.0,0.0,7.0,Yes,Yes,Divorced,3.0,2.0,835,54,2
1836.0,Sales,Non-binary,42.0,Bachelor's Degree,Team Lead,5741.0,5.0,19.0,3.0,4.0,4.0,57.0,9.0,11.0,Yes,Yes,Married,2.0,3.0,836,93,2
1837.0,IT,Prefer not to say,29.0,Master's Degree,Analyst,2130.0,29.0,0.0,2.0,4.0,1.0,14.0,11.0,29.0,No,Yes,Divorced,3.0,0.0,837,78,0
1838.0,IT,Male,42.0,Associate's Degree,Analyst,3098.0,36.0,12.0,5.0,5.0,2.0,7.0,4.0,3.0,Yes,Yes,Widowed,6.0,3.0,838,68,0
1839.0,Finance,Non-binary,32.0,High School,Executive,3347.0,0.0,1.0,5.0,4.0,1.0,92.0,6.0,21.0,Yes,No,Single,8.0,3.0,839,80,0
1840.0,Finance,Male,59.0,Associate's Degree,Team Lead,9409.0,24.0,13.0,4.0,5.0,3.0,41.0,3.0,32.0,Yes,Yes,Single,8.0,0.0,840,96,2
1841.0,Marketing,Non-binary,29.0,PhD,Executive,3973.0,20.0,0.0,2.0,5.0,4.0,38.0,13.0,30.0,Yes,No,Married,5.0,0.0,841,69,0
1842.0,Marketing,Female,20.0,High School,Intern,1486.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,39.0,No,Yes,Single,1.0,0.0,842,76,1
1843.0,HR,Non-binary,45.0,Master's Degree,Team Lead,8889.0,37.0,17.0,3.0,2.0,1.0,40.0,9.0,11.0,Yes,No,Divorced,1.0,2.0,843,100,2
1844.0,HR,Prefer not to say,23.0,High School,Intern,1394.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,17.0,No,Yes,Single,1.0,0.0,844,79,1
1845.0,Marketing,Prefer not to say,35.0,Master's Degree,Manager,10079.0,11.0,7.0,1.0,4.0,5.0,77.0,9.0,25.0,No,Yes,Single,2.0,0.0,845,60,2
1846.0,Marketing,Male,35.0,Master's Degree,Executive,3023.0,4.0,6.0,5.0,2.0,1.0,95.0,2.0,25.0,No,Yes,Widowed,4.0,1.0,846,78,0
1847.0,Sales,Non-binary,31.0,Bachelor's Degree,Analyst,2159.0,8.0,8.0,2.0,1.0,2.0,70.0,1.0,9.0,Yes,Yes,Divorced,5.0,3.0,847,89,0
1848.0,Finance,Male,33.0,Bachelor's Degree,Team Lead,6266.0,8.0,8.0,2.0,3.0,3.0,43.0,1.0,45.0,Yes,No,Married,8.0,1.0,848,56,2
1849.0,HR,Male,59.0,Associate's Degree,Executive,4064.0,34.0,10.0,4.0,1.0,1.0,96.0,13.0,29.0,No,Yes,Divorced,9.0,1.0,849,57,0
1850.0,Finance,Female,55.0,Associate's Degree,Analyst,3418.0,0.0,3.0,4.0,4.0,1.0,34.0,4.0,15.0,No,No,Divorced,1.0,2.0,850,88,0
1851.0,Finance,Female,59.0,Master's Degree,Manager,9848.0,9.0,6.0,2.0,1.0,5.0,26.0,3.0,19.0,Yes,No,Married,9.0,3.0,851,50,2
1852.0,Marketing,Prefer not to say,31.0,High School,Team Lead,8680.0,38.0,6.0,4.0,3.0,4.0,64.0,1.0,15.0,Yes,Yes,Divorced,5.0,3.0,852,61,2
1853.0,Sales,Male,18.0,PhD,Intern,1056.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,39.0,Yes,Yes,Single,1.0,0.0,853,65,1
1854.0,IT,Prefer not to say,38.0,PhD,Manager,10601.0,36.0,11.0,5.0,3.0,2.0,65.0,9.0,35.0,Yes,No,Married,5.0,0.0,854,68,2
1855.0,Sales,Non-binary,24.0,High School,Analyst,2355.0,34.0,16.0,1.0,1.0,2.0,70.0,8.0,40.0,Yes,Yes,Widowed,9.0,0.0,855,51,0
1856.0,Sales,Male,52.0,High School,Team Lead,9047.0,16.0,19.0,3.0,5.0,2.0,71.0,7.0,13.0,No,No,Divorced,8.0,3.0,856,93,2
1857.0,Finance,Male,22.0,Bachelor's Degree,Team Lead,6053.0,12.0,2.0,2.0,4.0,5.0,62.0,8.0,16.0,No,Yes,Single,5.0,2.0,857,78,2
1858.0,Sales,Non-binary,33.0,PhD,Manager,11668.0,5.0,8.0,1.0,3.0,1.0,92.0,8.0,3.0,No,Yes,Married,5.0,2.0,858,75,2
1859.0,HR,Non-binary,59.0,Master's Degree,Team Lead,7028.0,36.0,4.0,1.0,4.0,2.0,79.0,7.0,31.0,Yes,Yes,Married,1.0,3.0,859,71,2
1860.0,Finance,Prefer not to say,25.0,Associate's Degree,Analyst,3055.0,31.0,19.0,4.0,5.0,5.0,28.0,8.0,1.0,No,No,Single,9.0,0.0,860,53,0
1861.0,HR,Prefer not to say,59.0,Bachelor's Degree,Manager,11178.0,10.0,15.0,4.0,1.0,3.0,30.0,3.0,35.0,Yes,Yes,Single,3.0,2.0,861,63,2
1862.0,IT,Non-binary,21.0,PhD,Intern,1194.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,16.0,No,No,Single,1.0,0.0,862,89,1
1863.0,Finance,Prefer not to say,55.0,High School,Manager,8033.0,4.0,15.0,3.0,1.0,3.0,85.0,13.0,1.0,Yes,Yes,Single,5.0,3.0,863,87,2
1864.0,IT,Non-binary,59.0,PhD,Manager,7433.0,5.0,18.0,1.0,1.0,4.0,52.0,1.0,14.0,No,No,Widowed,3.0,0.0,864,75,2
1865.0,Finance,Male,22.0,Master's Degree,Intern,1449.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,7.0,No,Yes,Single,1.0,0.0,865,53,1
1866.0,Marketing,Male,43.0,Bachelor's Degree,Analyst,4936.0,32.0,17.0,4.0,3.0,1.0,67.0,12.0,23.0,Yes,No,Widowed,7.0,0.0,866,93,0
1867.0,Sales,Female,25.0,High School,Executive,4530.0,29.0,14.0,3.0,3.0,2.0,24.0,8.0,35.0,Yes,Yes,Divorced,4.0,2.0,867,59,0
1868.0,Marketing,Male,39.0,Master's Degree,Executive,3909.0,20.0,17.0,3.0,4.0,1.0,12.0,10.0,29.0,No,No,Divorced,4.0,1.0,868,92,0
1869.0,IT,Non-binary,22.0,Associate's Degree,Intern,1365.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,22.0,No,No,Single,1.0,0.0,869,67,1
1870.0,Sales,Prefer not to say,40.0,Bachelor's Degree,Analyst,3647.0,26.0,15.0,2.0,2.0,4.0,39.0,5.0,16.0,Yes,No,Single,2.0,2.0,870,82,0
1871.0,Finance,Female,23.0,Master's Degree,Team Lead,8008.0,2.0,4.0,1.0,1.0,1.0,71.0,11.0,29.0,Yes,No,Widowed,7.0,2.0,871,50,2
1872.0,Sales,Prefer not to say,18.0,Master's Degree,Intern,1105.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,6.0,Yes,No,Single,1.0,0.0,872,81,1
1873.0,HR,Non-binary,38.0,High School,Executive,4657.0,1.0,15.0,5.0,5.0,2.0,6.0,2.0,18.0,No,No,Widowed,5.0,0.0,873,60,0
1874.0,Sales,Male,31.0,Associate's Degree,Analyst,4820.0,28.0,0.0,1.0,4.0,4.0,31.0,4.0,29.0,No,Yes,Married,2.0,0.0,874,67,0
1875.0,HR,Female,55.0,Master's Degree,Manager,7617.0,35.0,10.0,3.0,4.0,4.0,23.0,0.0,25.0,Yes,Yes,Widowed,7.0,2.0,875,58,2
1876.0,Sales,Non-binary,27.0,Bachelor's Degree,Analyst,2856.0,33.0,10.0,5.0,1.0,2.0,0.0,10.0,45.0,No,Yes,Divorced,2.0,3.0,876,92,0
1877.0,HR,Female,29.0,Master's Degree,Analyst,2795.0,36.0,1.0,1.0,5.0,2.0,46.0,2.0,2.0,Yes,No,Married,5.0,3.0,877,62,0
1878.0,IT,Female,32.0,PhD,Executive,2801.0,0.0,18.0,5.0,1.0,2.0,50.0,11.0,44.0,No,Yes,Widowed,5.0,1.0,878,86,0
1879.0,Marketing,Male,33.0,Bachelor's Degree,Executive,2341.0,25.0,4.0,3.0,3.0,4.0,35.0,7.0,32.0,Yes,No,Widowed,3.0,0.0,879,94,0
1880.0,Finance,Non-binary,30.0,Bachelor's Degree,Team Lead,7008.0,0.0,2.0,4.0,4.0,4.0,26.0,2.0,36.0,Yes,No,Married,2.0,3.0,880,51,2
1881.0,Sales,Prefer not to say,23.0,Master's Degree,Team Lead,9593.0,3.0,7.0,5.0,1.0,1.0,69.0,7.0,32.0,No,Yes,Married,3.0,1.0,881,91,2
1882.0,Marketing,Female,23.0,High School,Intern,1279.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,41.0,Yes,Yes,Single,1.0,0.0,882,88,1
1883.0,Finance,Female,32.0,Bachelor's Degree,Manager,7789.0,13.0,12.0,3.0,4.0,3.0,94.0,5.0,20.0,Yes,Yes,Divorced,6.0,3.0,883,98,2
1884.0,Finance,Prefer not to say,57.0,PhD,Team Lead,8414.0,17.0,13.0,3.0,3.0,3.0,75.0,6.0,37.0,No,No,Divorced,4.0,0.0,884,59,2
1885.0,HR,Non-binary,31.0,High School,Executive,2405.0,33.0,0.0,5.0,1.0,2.0,89.0,5.0,42.0,No,Yes,Single,7.0,2.0,885,83,0
1886.0,IT,Female,42.0,High School,Analyst,3396.0,0.0,4.0,5.0,1.0,2.0,88.0,7.0,38.0,No,No,Divorced,2.0,0.0,886,70,0
1887.0,IT,Female,20.0,High School,Intern,1467.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,33.0,No,No,Single,1.0,0.0,887,77,1
1888.0,Marketing,Female,29.0,Bachelor's Degree,Team Lead,5032.0,15.0,5.0,5.0,3.0,1.0,69.0,6.0,5.0,Yes,No,Widowed,9.0,0.0,888,69,2
1889.0,IT,Non-binary,57.0,High School,Analyst,3309.0,21.0,14.0,5.0,2.0,3.0,12.0,9.0,6.0,Yes,Yes,Widowed,5.0,1.0,889,60,0
1890.0,Sales,Non-binary,50.0,Master's Degree,Analyst,4607.0,15.0,14.0,5.0,4.0,3.0,24.0,0.0,22.0,Yes,Yes,Widowed,4.0,0.0,890,86,0
1891.0,IT,Prefer not to say,59.0,High School,Team Lead,7281.0,27.0,7.0,5.0,5.0,4.0,94.0,2.0,21.0,Yes,Yes,Single,9.0,0.0,891,71,2
1892.0,Marketing,Non-binary,33.0,PhD,Manager,10622.0,27.0,1.0,1.0,1.0,3.0,21.0,2.0,19.0,Yes,Yes,Widowed,6.0,2.0,892,96,2
1893.0,IT,Non-binary,35.0,Associate's Degree,Manager,9917.0,21.0,13.0,3.0,2.0,4.0,98.0,14.0,43.0,No,No,Widowed,4.0,0.0,893,50,2
1894.0,Sales,Male,21.0,PhD,Intern,1432.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,15.0,No,No,Single,1.0,0.0,894,91,1
1895.0,HR,Prefer not to say,43.0,Bachelor's Degree,Manager,11416.0,24.0,9.0,2.0,1.0,2.0,14.0,3.0,34.0,Yes,No,Divorced,9.0,0.0,895,61,2
1896.0,Marketing,Female,22.0,High School,Intern,1167.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,47.0,No,No,Single,1.0,0.0,896,86,1
1897.0,HR,Non-binary,51.0,High School,Executive,2576.0,6.0,3.0,2.0,1.0,4.0,36.0,0.0,7.0,No,Yes,Divorced,6.0,3.0,897,56,0
1898.0,HR,Female,59.0,Master's Degree,Team Lead,9523.0,16.0,11.0,5.0,3.0,5.0,44.0,13.0,17.0,No,Yes,Divorced,1.0,3.0,898,95,2
1899.0,HR,Female,41.0,High School,Analyst,2220.0,34.0,9.0,5.0,3.0,4.0,25.0,10.0,44.0,No,No,Married,6.0,3.0,899,81,0
1900.0,Finance,Male,18.0,PhD,Intern,1334.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,44.0,No,Yes,Single,1.0,0.0,900,76,1
1901.0,Finance,Non-binary,44.0,Bachelor's Degree,Manager,7797.0,1.0,3.0,1.0,3.0,3.0,54.0,1.0,5.0,Yes,No,Divorced,3.0,1.0,901,80,2
1902.0,HR,Prefer not to say,18.0,Associate's Degree,Intern,1245.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,39.0,No,No,Single,1.0,0.0,902,92,1
1903.0,Marketing,Non-binary,19.0,High School,Intern,1453.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,Yes,Yes,Single,1.0,0.0,903,58,1
1904.0,Sales,Female,22.0,Associate's Degree,Manager,8778.0,18.0,13.0,1.0,5.0,2.0,40.0,10.0,27.0,Yes,No,Divorced,6.0,3.0,904,67,2
1905.0,Sales,Prefer not to say,47.0,High School,Manager,9926.0,11.0,2.0,1.0,4.0,5.0,71.0,5.0,45.0,Yes,Yes,Divorced,1.0,0.0,905,54,2
1906.0,IT,Non-binary,59.0,Bachelor's Degree,Team Lead,6584.0,8.0,14.0,1.0,4.0,5.0,10.0,8.0,24.0,Yes,Yes,Married,9.0,2.0,906,58,2
1907.0,Marketing,Female,59.0,PhD,Analyst,4194.0,26.0,0.0,1.0,2.0,4.0,87.0,1.0,41.0,Yes,No,Married,5.0,0.0,907,56,0
1908.0,Finance,Female,43.0,Bachelor's Degree,Team Lead,5569.0,13.0,18.0,1.0,5.0,3.0,7.0,13.0,47.0,No,Yes,Single,2.0,2.0,908,80,2
1909.0,HR,Male,31.0,Associate's Degree,Team Lead,5150.0,1.0,0.0,3.0,3.0,4.0,53.0,11.0,28.0,Yes,Yes,Single,3.0,3.0,909,94,2
1910.0,IT,Male,27.0,High School,Manager,10757.0,20.0,12.0,1.0,5.0,5.0,93.0,8.0,47.0,Yes,No,Divorced,5.0,0.0,910,94,2
1911.0,Sales,Male,38.0,Associate's Degree,Manager,10240.0,3.0,7.0,4.0,1.0,5.0,0.0,6.0,1.0,Yes,Yes,Single,2.0,3.0,911,90,2
1912.0,Finance,Female,59.0,PhD,Analyst,3203.0,20.0,17.0,1.0,5.0,2.0,97.0,8.0,21.0,No,Yes,Married,3.0,3.0,912,66,0
1913.0,Finance,Non-binary,23.0,Bachelor's Degree,Intern,1339.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,28.0,No,Yes,Single,1.0,0.0,913,75,1
1914.0,HR,Male,31.0,Associate's Degree,Team Lead,6659.0,1.0,17.0,5.0,2.0,3.0,99.0,6.0,3.0,No,Yes,Single,6.0,3.0,914,50,2
1915.0,Sales,Non-binary,29.0,Associate's Degree,Analyst,3533.0,16.0,19.0,1.0,1.0,5.0,33.0,0.0,30.0,No,Yes,Single,2.0,2.0,915,78,0
1916.0,Marketing,Male,42.0,PhD,Team Lead,5933.0,18.0,8.0,1.0,5.0,5.0,56.0,7.0,1.0,Yes,Yes,Married,2.0,2.0,916,73,2
1917.0,Finance,Prefer not to say,19.0,High School,Intern,1213.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,45.0,Yes,No,Single,1.0,0.0,917,58,1
1918.0,HR,Prefer not to say,42.0,Associate's Degree,Team Lead,9716.0,23.0,19.0,4.0,3.0,4.0,12.0,6.0,47.0,Yes,Yes,Divorced,7.0,3.0,918,75,2
1919.0,Marketing,Male,59.0,PhD,Executive,3320.0,19.0,1.0,2.0,2.0,2.0,53.0,1.0,45.0,Yes,No,Single,6.0,0.0,919,89,0
1920.0,Sales,Female,45.0,High School,Analyst,3372.0,37.0,3.0,3.0,3.0,5.0,52.0,9.0,18.0,Yes,No,Married,6.0,3.0,920,67,0
1921.0,Finance,Male,54.0,High School,Manager,7651.0,11.0,17.0,5.0,5.0,4.0,51.0,14.0,49.0,No,No,Divorced,5.0,3.0,921,72,2
1922.0,Marketing,Male,39.0,Bachelor's Degree,Team Lead,9840.0,24.0,6.0,1.0,2.0,2.0,5.0,8.0,33.0,Yes,No,Married,3.0,2.0,922,73,2
1923.0,Marketing,Female,49.0,PhD,Analyst,2490.0,22.0,10.0,3.0,4.0,3.0,35.0,10.0,15.0,No,No,Divorced,8.0,0.0,923,85,0
1924.0,Marketing,Prefer not to say,53.0,High School,Analyst,4400.0,33.0,4.0,1.0,1.0,5.0,24.0,7.0,24.0,Yes,No,Widowed,3.0,1.0,924,88,0
1925.0,Finance,Non-binary,33.0,Bachelor's Degree,Team Lead,9362.0,31.0,7.0,2.0,5.0,1.0,90.0,0.0,36.0,No,Yes,Widowed,5.0,1.0,925,83,2
1926.0,Finance,Male,59.0,Master's Degree,Manager,8296.0,23.0,10.0,2.0,2.0,5.0,57.0,10.0,34.0,No,Yes,Divorced,8.0,0.0,926,70,2
1927.0,IT,Female,48.0,PhD,Manager,9753.0,24.0,19.0,5.0,1.0,4.0,54.0,0.0,26.0,No,No,Divorced,3.0,0.0,927,98,2
1928.0,Sales,Male,31.0,Master's Degree,Team Lead,6508.0,2.0,19.0,3.0,2.0,5.0,94.0,13.0,40.0,Yes,No,Married,5.0,2.0,928,60,2
1929.0,HR,Female,59.0,High School,Analyst,3010.0,24.0,14.0,3.0,5.0,1.0,2.0,4.0,22.0,No,No,Divorced,6.0,0.0,929,89,0
1930.0,Marketing,Non-binary,53.0,PhD,Manager,11464.0,27.0,2.0,2.0,2.0,5.0,27.0,1.0,16.0,Yes,Yes,Single,1.0,0.0,930,79,2
1931.0,IT,Non-binary,59.0,Bachelor's Degree,Team Lead,7551.0,11.0,6.0,1.0,4.0,4.0,67.0,0.0,40.0,Yes,Yes,Divorced,2.0,3.0,931,63,2
1932.0,HR,Prefer not to say,47.0,High School,Team Lead,6011.0,25.0,7.0,5.0,2.0,3.0,80.0,9.0,42.0,No,No,Divorced,7.0,3.0,932,85,2
1933.0,IT,Female,46.0,PhD,Team Lead,9166.0,7.0,10.0,4.0,5.0,4.0,37.0,11.0,16.0,No,No,Widowed,9.0,1.0,933,52,2
1934.0,Finance,Female,32.0,PhD,Analyst,4128.0,4.0,9.0,2.0,2.0,2.0,33.0,12.0,5.0,No,No,Widowed,4.0,2.0,934,91,0
1935.0,Marketing,Prefer not to say,44.0,Master's Degree,Manager,7471.0,10.0,19.0,2.0,1.0,4.0,83.0,10.0,6.0,No,No,Married,5.0,2.0,935,57,2
1936.0,HR,Prefer not to say,55.0,High School,Analyst,2869.0,34.0,8.0,5.0,1.0,2.0,12.0,7.0,42.0,Yes,No,Divorced,4.0,0.0,936,86,0
1937.0,HR,Female,59.0,Bachelor's Degree,Executive,4752.0,26.0,14.0,1.0,3.0,5.0,4.0,11.0,24.0,Yes,No,Single,3.0,2.0,937,57,0
1938.0,HR,Prefer not to say,44.0,Bachelor's Degree,Manager,11851.0,37.0,19.0,3.0,3.0,2.0,59.0,12.0,30.0,Yes,Yes,Single,2.0,1.0,938,57,2
1939.0,HR,Non-binary,50.0,High School,Analyst,4481.0,18.0,4.0,2.0,4.0,5.0,87.0,3.0,37.0,No,Yes,Divorced,3.0,3.0,939,62,0
1940.0,HR,Male,52.0,High School,Manager,8318.0,31.0,14.0,5.0,1.0,2.0,16.0,1.0,32.0,No,Yes,Married,2.0,1.0,940,59,2
1941.0,IT,Non-binary,28.0,Associate's Degree,Executive,3832.0,27.0,3.0,5.0,3.0,4.0,56.0,13.0,19.0,No,No,Single,8.0,1.0,941,99,0
1942.0,Marketing,Prefer not to say,20.0,Master's Degree,Intern,1001.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,45.0,No,Yes,Single,1.0,0.0,942,50,1
1943.0,Finance,Female,54.0,High School,Team Lead,6434.0,17.0,14.0,3.0,4.0,5.0,91.0,11.0,28.0,Yes,Yes,Divorced,5.0,3.0,943,50,2
1944.0,Finance,Female,42.0,High School,Analyst,3146.0,9.0,16.0,2.0,5.0,2.0,64.0,10.0,47.0,Yes,No,Married,1.0,0.0,944,72,0
1945.0,Finance,Non-binary,23.0,Associate's Degree,Executive,2739.0,31.0,7.0,5.0,3.0,1.0,65.0,12.0,8.0,Yes,No,Divorced,5.0,1.0,945,95,0
1946.0,Finance,Female,39.0,Associate's Degree,Executive,2509.0,17.0,18.0,3.0,3.0,2.0,32.0,12.0,43.0,No,No,Widowed,3.0,1.0,946,63,0
1947.0,IT,Prefer not to say,54.0,PhD,Manager,11974.0,11.0,8.0,1.0,1.0,2.0,92.0,11.0,1.0,No,No,Divorced,9.0,2.0,947,97,2
1948.0,Sales,Non-binary,58.0,Bachelor's Degree,Manager,7983.0,7.0,9.0,4.0,4.0,2.0,3.0,5.0,4.0,No,No,Married,1.0,2.0,948,86,2
1949.0,Marketing,Female,55.0,Master's Degree,Team Lead,8953.0,32.0,4.0,2.0,1.0,4.0,81.0,7.0,22.0,No,Yes,Single,1.0,2.0,949,64,2
1950.0,HR,Male,41.0,PhD,Manager,11743.0,37.0,9.0,3.0,1.0,2.0,54.0,14.0,22.0,No,Yes,Divorced,8.0,2.0,950,61,2
1951.0,Sales,Male,56.0,High School,Analyst,2593.0,13.0,0.0,4.0,4.0,1.0,23.0,14.0,30.0,Yes,No,Divorced,3.0,1.0,951,72,0
1952.0,Finance,Prefer not to say,39.0,Associate's Degree,Analyst,4960.0,1.0,3.0,4.0,2.0,2.0,31.0,6.0,27.0,No,No,Divorced,7.0,2.0,952,91,0
1953.0,Sales,Female,45.0,Bachelor's Degree,Analyst,4527.0,8.0,4.0,3.0,3.0,3.0,72.0,6.0,27.0,Yes,Yes,Widowed,5.0,3.0,953,65,0
1954.0,Marketing,Prefer not to say,24.0,PhD,Intern,1437.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,13.0,No,Yes,Single,1.0,0.0,954,82,1
1955.0,HR,Non-binary,51.0,Bachelor's Degree,Analyst,2754.0,33.0,4.0,3.0,3.0,4.0,15.0,2.0,39.0,Yes,Yes,Widowed,7.0,1.0,955,97,0
1956.0,HR,Male,31.0,Associate's Degree,Manager,9650.0,18.0,19.0,5.0,4.0,3.0,20.0,2.0,27.0,No,No,Single,7.0,3.0,956,53,2
1957.0,Marketing,Non-binary,44.0,PhD,Manager,10609.0,6.0,7.0,1.0,2.0,3.0,93.0,6.0,39.0,No,No,Single,3.0,0.0,957,67,2
1958.0,Marketing,Female,32.0,PhD,Analyst,3462.0,38.0,16.0,5.0,5.0,1.0,66.0,11.0,38.0,Yes,No,Divorced,6.0,2.0,958,65,0
1959.0,Finance,Prefer not to say,23.0,Bachelor's Degree,Executive,4774.0,16.0,0.0,4.0,2.0,1.0,96.0,13.0,8.0,No,No,Single,5.0,1.0,959,52,0
1960.0,HR,Prefer not to say,47.0,Associate's Degree,Executive,3197.0,25.0,17.0,4.0,4.0,4.0,30.0,1.0,12.0,No,Yes,Married,1.0,3.0,960,79,0
1961.0,Sales,Prefer not to say,57.0,High School,Executive,2345.0,26.0,11.0,4.0,2.0,4.0,13.0,9.0,24.0,No,Yes,Married,1.0,0.0,961,79,0
1962.0,IT,Non-binary,54.0,PhD,Team Lead,5638.0,27.0,2.0,3.0,5.0,5.0,5.0,6.0,18.0,Yes,No,Widowed,2.0,0.0,962,89,2
1963.0,IT,Male,18.0,High School,Intern,1398.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,15.0,No,Yes,Single,1.0,0.0,963,59,1
1964.0,Marketing,Non-binary,59.0,Associate's Degree,Analyst,2104.0,5.0,13.0,5.0,2.0,4.0,28.0,0.0,16.0,No,No,Married,3.0,1.0,964,64,0
1965.0,Finance,Non-binary,46.0,PhD,Team Lead,6057.0,7.0,15.0,2.0,4.0,4.0,54.0,11.0,33.0,No,Yes,Divorced,9.0,1.0,965,83,2
1966.0,IT,Female,25.0,PhD,Executive,3592.0,31.0,17.0,1.0,2.0,2.0,36.0,13.0,10.0,No,No,Widowed,3.0,2.0,966,51,0
1967.0,HR,Female,59.0,High School,Analyst,2787.0,18.0,9.0,1.0,5.0,5.0,58.0,1.0,47.0,No,No,Widowed,4.0,2.0,967,58,0
1968.0,Marketing,Female,40.0,Master's Degree,Team Lead,6453.0,31.0,14.0,5.0,4.0,1.0,35.0,10.0,24.0,Yes,Yes,Widowed,8.0,3.0,968,69,2
1969.0,Sales,Male,39.0,High School,Manager,8611.0,18.0,9.0,4.0,2.0,5.0,84.0,5.0,45.0,Yes,Yes,Married,4.0,3.0,969,77,2
1970.0,Marketing,Male,58.0,High School,Executive,3478.0,23.0,0.0,1.0,4.0,2.0,75.0,1.0,19.0,Yes,Yes,Single,7.0,1.0,970,78,0
1971.0,Sales,Female,51.0,Master's Degree,Team Lead,7784.0,23.0,18.0,2.0,5.0,1.0,58.0,13.0,27.0,Yes,Yes,Divorced,5.0,1.0,971,58,2
1972.0,Marketing,Female,40.0,Associate's Degree,Manager,9594.0,16.0,1.0,2.0,1.0,1.0,86.0,11.0,45.0,No,Yes,Single,6.0,3.0,972,100,2
1973.0,Marketing,Male,44.0,Associate's Degree,Executive,3317.0,17.0,12.0,3.0,5.0,1.0,77.0,1.0,41.0,No,No,Widowed,8.0,3.0,973,66,0
